recordeddate,treatment,criterion,demo_sets_attempted,demo_sets_completed,demo_mistakes,sets_attempted,sets_completed,mistakes,gender,race,race_other,age,income,edu,econ,occupation,occupation_other,mouse,targets_achieve_attempt,sets_completed_goal,mistakes_goal,targets_ignore_reason,targets_ignore_reason_other,targets_explanation_help,fix_5,fix_7.5,fix_10,fix_12.5,fix_15,fix_17.5,fix_20,random_5,random_7.5,random_10,random_12.5,random_15,random_17.5,random_20,common_instructions_time,treatment1_instructions_time,treatment2_instructions_time,treatment3_instructions_time,treatment4_instructions_time,sample,race_other_grouped,occupation_other_grouped,completion_prop,completion_rate,mistake_rate,recorded_mistake_rate
2025-04-25T19:02:21Z,4,lenient,3,3,0,21,21,3,Male,Asian,NA,22,"0 - 24,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,30,2,NA,NA,NA,50,50,100,80,150,200,500,50,100,300,200,150,500,200,27.82,NA,NA,NA,66.511,lab,NA,NA,1,4.2,14.285714285714285,3.571428571428571
2025-04-25T19:37:48Z,4,lenient,4,4,0,24,24,0,Female,White,NA,34,"25,000 - 49,999",High school diploma,No,Unemployed,NA,Yes,Yes for both targets.,30,5,NA,NA,NA,20,25,30,35,40,45,50,10,15,25,30,40,40,50,33.523,NA,NA,NA,52.238,lab,NA,NA,1,4.8,0,0
2025-04-25T19:44:12Z,2,lenient,4,4,0,22,22,0,Female,Mixed,indo-caribbean,40,"0 - 24,999",College degree or above,No,Student,NA,Yes,Yes for both targets.,45,0,NA,NA,No,1000,100,600,750,250,900,400,150,300,800,500,600,900,1000,3.222,NA,51.129,NA,NA,lab,Mixed,NA,1,4.4,0,0
2025-04-25T19:48:23Z,1,strict,5,5,5,28,25,28,Female,Mixed,Asian American,20,"75,000 - 119,999",High school diploma,No,Student,NA,Yes,NA,NA,NA,NA,NA,NA,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25.157,5.591,NA,NA,NA,lab,Mixed,NA,0.8928571428571429,5,100,100
2025-04-25T19:49:55Z,4,lenient,4,4,0,25,25,0,Male,Asian,NA,25,"75,000 - 119,999",College degree or above,No,High-tech mfg or eng,NA,Yes,Yes for both targets.,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,40,50,20,20,60,32.471,NA,NA,NA,41.845,lab,NA,NA,1,5,0,0
2025-04-25T19:50:31Z,4,lenient,5,5,0,26,26,0,Female,Asian,NA,30,"0 - 24,999",College degree or above,No,Academia,NA,Yes,Yes but only for speed target,20,0,Did not care about target(s),NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,102.673,NA,NA,NA,38.369,lab,NA,NA,1,5.2,0,0
2025-04-25T19:53:02Z,1,strict,4,4,2,26,26,2,Male,Asian,NA,25,"25,000 - 49,999",College degree or above,No,Professional services,NA,Yes,NA,30,5,NA,NA,NA,50,NA,400,500,500,600,700,20,50,200,150,250,300,450,39.816,7.501,NA,NA,NA,lab,NA,NA,1,5.2,7.6923076923076925,7.6923076923076925
2025-04-25T19:55:17Z,3,strict,4,4,2,24,24,2,Male,Asian,NA,21,"0 - 24,999",High school diploma,No,Student,NA,No,Yes for both targets.,40,0,NA,NA,Yes,10,15,20,25,30,35,40,15,10,20,20,25,30,30,1.397,NA,NA,76.116,NA,lab,NA,NA,1,4.8,8.333333333333332,8.333333333333332
2025-04-25T20:07:50Z,3,lenient,3,3,0,19,19,1,Female,Mixed,Biracial,26,"50,000 - 74,999",College degree or above,No,Professional services,NA,No,Yes but only for accuracy target,NA,0,Other,Forgot it was timed and didn’t think I was taking too long to be accurate,No,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17.656,NA,NA,23.53,NA,lab,Mixed,NA,1,3.8,5.263157894736842,1.3157894736842104
2025-04-25T20:14:27Z,3,lenient,7,7,0,38,38,4,Female,Asian,NA,23,"75,000 - 119,999",College degree or above,No,Clerical,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,20,20,20,40,50,50,50,20,20,220,20,20,30,30,33.637,NA,NA,60.472,NA,lab,NA,NA,1,7.6,10.526315789473683,2.631578947368421
2025-04-25T20:16:05Z,4,strict,4,4,1,22,22,8,Female,White,NA,20,"75,000 - 119,999",High school diploma,No,Student,NA,No,Yes but only for accuracy target,30,1,Too difficult to achieve target(s),NA,NA,40,35,30,30,30,25,25,35,30,20,20,25,25,20,32.088,NA,NA,NA,61.687,lab,NA,NA,1,4.4,36.36363636363637,36.36363636363637
2025-04-25T20:20:52Z,1,strict,3,3,0,15,15,0,Female,Black,NA,21,"50,000 - 74,999",High school diploma,No,Academia,NA,No,NA,10,0,NA,NA,NA,50,80,80,100,100,90,95,NA,NA,NA,NA,NA,NA,NA,16.605,1.137,NA,NA,NA,lab,NA,NA,1,3,0,0
2025-04-25T20:24:02Z,1,strict,10,7,7,25,25,0,Female,Asian,NA,25,NA,College degree or above,Yes,NA,NA,No,NA,20,0,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2.864,2.798,NA,NA,NA,lab,NA,NA,1,5,0,0
2025-04-25T20:24:33Z,2,strict,3,3,1,9,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.283,NA,347.038,NA,NA,lab,NA,NA,1,1.8,22.22222222222222,22.22222222222222
2025-04-25T20:25:20Z,4,lenient,3,3,0,17,17,0,Female,White,NA,26,"0 - 24,999",College degree or above,No,Academia,NA,No,Yes for both targets.,NA,NA,NA,NA,NA,30,20,20,15,40,100,100,50,50,50,50,100,100,400,2.638,NA,NA,NA,15.91,lab,NA,NA,1,3.4,0,0
2025-04-25T20:51:11Z,3,strict,3,3,0,22,22,0,Female,White,NA,75,"0 - 24,999",College degree or above,No,Unemployed,retired,No,No for both targets,40,0,Too difficult to understand/ recall target(s),NA,No,35,35,35,35,35,40,40,NA,NA,NA,NA,NA,NA,30,28.785,NA,NA,52.432,NA,lab,NA,Unemployed,1,4.4,0,0
2025-04-25T20:52:56Z,4,lenient,5,5,0,23,23,3,Female,White,NA,39,"75,000 - 119,999",College degree or above,Yes,Academia,NA,Yes,Yes for both targets.,45,5,NA,NA,NA,100,200,200,200,200,200,200,50,100,100,100,100,100,150,65.323,NA,NA,NA,59.699,lab,NA,NA,1,4.6,13.043478260869565,3.260869565217391
2025-04-25T20:57:40Z,2,lenient,5,5,0,25,25,0,Female,White,NA,25,"120,000 - 199,999",College degree or above,No,Professional services,NA,No,Yes for both targets.,45,0,NA,NA,Yes,30,70,10,70,80,100,20,10,40,50,60,80,100,100,35.196,NA,33.971,NA,NA,lab,NA,NA,1,5,0,0
2025-04-25T21:15:13Z,2,lenient,5,5,0,23,23,0,Female,Asian,NA,24,"50,000 - 74,999",College degree or above,Yes,Academia,research,No,Yes for both targets.,15,0,NA,NA,Yes,10,10,20,20,15,20,15,10,20,40,20,30,20,30,2.201,NA,18.301,NA,NA,lab,NA,Academia,1,4.6,0,0
2025-04-25T21:19:54Z,1,strict,13,2,11,34,34,0,Male,White,NA,21,"200,000 and over",High school diploma,Yes,Student,NA,No,NA,40,0,NA,NA,NA,60,75,100,100,500,500,500,0,0,200,250,500,500,1000,1.943,4.883,NA,NA,NA,lab,NA,NA,1,6.8,0,0
2025-04-25T21:19:58Z,1,strict,5,5,0,25,25,0,Female,White,NA,22,"50,000 - 74,999",College degree or above,Yes,Professional services,NA,No,NA,NA,NA,NA,NA,NA,100,100,100,100,100,500,500,100,100,500,500,500,500,500,10.76,3.205,NA,NA,NA,lab,NA,NA,1,5,0,0
2025-04-25T21:35:56Z,4,lenient,7,7,0,31,31,3,Female,Asian,NA,19,NA,High school diploma,No,Student,NA,Yes,Yes for both targets.,45,5,NA,NA,NA,500,500,500,500,500,500,500,500,500,500,500,500,500,500,12.21,NA,NA,NA,71.782,lab,NA,NA,1,6.2,9.67741935483871,2.4193548387096775
2025-04-25T21:47:32Z,3,strict,5,5,0,27,27,0,Female,White,NA,21,"200,000 and over",High school diploma,Yes,Student,NA,Yes,Yes but only for accuracy target,25,0,Too difficult to understand/ recall target(s),NA,No,250,500,800,1000,1000,1000,1000,250,500,500,800,800,500,1000,24.965,NA,NA,42.166,NA,lab,NA,NA,1,5.4,0,0
2025-04-25T22:04:51Z,1,strict,4,4,1,21,21,1,Female,Asian,NA,23,"50,000 - 74,999",College degree or above,Yes,Academia,NA,No,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,11.409,8.257,NA,NA,NA,lab,NA,NA,1,4.2,4.761904761904762,4.761904761904762
2025-04-25T22:05:31Z,1,strict,3,3,1,14,13,1,Female,White,NA,46,"75,000 - 119,999",College degree or above,No,Professional services,NA,Yes,NA,NA,0.5,NA,NA,NA,500,1000,1000,1000,1000,1000,1000,500,1000,1000,1000,1000,1000,1000,59.931,6.901,NA,NA,NA,lab,NA,NA,0.9285714285714286,2.6,7.142857142857142,7.142857142857142
2025-04-25T22:10:48Z,2,lenient,4,4,0,25,25,0,Female,Asian,NA,43,"0 - 24,999",College degree or above,No,Unemployed,NA,Yes,Yes for both targets.,100,0,NA,NA,No,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,36.918,NA,43.748,NA,NA,lab,NA,NA,1,5,0,0
2025-04-25T22:11:54Z,4,strict,5,4,1,24,24,1,Female,White,NA,28,"50,000 - 74,999",College degree or above,No,Professional services,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,NA,10,13,15,17,20,19,25,7,20,20,18,20,35,30,5.634,NA,NA,NA,28.817,lab,NA,NA,1,4.8,4.166666666666666,4.166666666666666
2025-04-25T22:34:28Z,3,lenient,4,4,0,20,20,1,Male,White,NA,35,"75,000 - 119,999",College degree or above,No,Clerical,NA,No,Yes for both targets.,NA,NA,NA,NA,No,75,100,100,200,300,300,350,100,200,200,200,200,200,300,15.207,NA,NA,15.474,NA,lab,NA,NA,1,4,5,1.25
2025-04-25T22:38:36Z,4,lenient,5,5,0,26,26,0,Female,Asian,NA,20,"200,000 and over",High school diploma,No,Student,NA,Yes,Yes for both targets.,20,0,NA,NA,NA,10,12,15,17,20,30,50,10,10,5,20,15,15,40,12.402,NA,NA,NA,41.616,lab,NA,NA,1,5.2,0,0
2025-04-25T22:47:45Z,3,strict,4,4,0,19,19,0,Female,Hispanic,NA,31,"200,000 and over",College degree or above,Yes,Professional services,NA,Yes,Yes for both targets.,NA,3,NA,NA,Yes,3,15,5,20,5,5,50,0,2,3,1,5,2,2,5.614,NA,NA,4.876,NA,lab,NA,NA,1,3.8,0,0
2025-04-25T23:54:06Z,3,strict,7,7,7,29,29,27,Female,White,NA,45,"50,000 - 74,999",College degree or above,No,Clerical,NA,No,Yes for both targets.,NA,0,NA,NA,No,0,0,500,0,0,0,1000,0,0,0,0,0,500,1000,27.546,NA,NA,44.644,NA,lab,NA,NA,1,5.8,93.10344827586206,93.10344827586206
2025-04-26T01:58:48Z,1,strict,4,4,0,21,21,0,Female,Asian,NA,21,"25,000 - 49,999",College degree or above,No,Student,NA,No,NA,35,0,NA,NA,NA,20,60,50,50,50,90,100,10,20,30,30,20,30,40,2.378,5.881,NA,NA,NA,lab,NA,NA,1,4.2,0,0
2025-04-26T02:49:22Z,3,strict,5,5,0,25,25,1,Male,Asian,NA,NA,"50,000 - 74,999",College degree or above,No,Professional services,NA,Yes,Yes for both targets.,NA,NA,NA,NA,Yes,500,700,1000,1000,1000,1000,1000,400,800,900,1000,1000,1000,1000,69.617,NA,NA,80.385,NA,lab,NA,NA,1,5,4,4
2025-04-26T08:40:30Z,4,lenient,4,4,0,21,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.472,NA,NA,NA,226.39,lab,NA,NA,1,4.2,0,0
2025-04-26T08:46:20Z,2,lenient,5,5,0,33,33,1,Male,Asian,NA,23,"0 - 24,999",College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,NA,NA,Too difficult to understand/ recall target(s),NA,No,100,300,500,700,900,400,200,200,200,200,200,100,200,200,44.739,NA,57.606,NA,NA,lab,NA,NA,1,6.6,3.0303030303030303,0.7575757575757576
2025-04-26T10:20:30Z,4,lenient,4,4,0,22,22,3,Male,Asian,NA,23,"0 - 24,999",College degree or above,No,Student,NA,Yes,Yes for both targets.,45,1,NA,NA,NA,100,800,200,200,250,300,1000,100,100,200,1000,1000,1000,1000,36.769,NA,NA,NA,24.693,lab,NA,NA,1,4.4,13.636363636363635,3.4090909090909087
2025-04-26T14:21:48Z,1,strict,4,4,2,26,26,1,Female,White,NA,42,"200,000 and over",College degree or above,Yes,Professional services,NA,Yes,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,251.907,129.289,NA,NA,NA,lab,NA,NA,1,5.2,3.8461538461538463,3.8461538461538463
2025-04-26T16:07:03Z,3,strict,2,2,0,5,5,0,Male,Black,NA,32,"25,000 - 49,999",College degree or above,Yes,Managerial,NA,Yes,Yes for both targets.,9,4,NA,NA,Yes,NA,NA,NA,NA,NA,NA,100,0,0,0,0,NA,NA,NA,9.726,NA,NA,24.154,NA,lab,NA,NA,1,1,0,0
2025-04-26T18:16:51Z,2,lenient,6,6,0,27,26,6,Female,White,NA,47,"120,000 - 199,999",College degree or above,No,Professional services,NA,Yes,No for both targets,45,5,Too difficult to understand/ recall target(s),NA,No,5,10,20,50,30,50,30,10,50,50,20,30,70,1000,13.272,NA,44.082,NA,NA,lab,NA,NA,0.9629629629629629,5.2,22.22222222222222,5.555555555555555
2025-04-27T08:39:19Z,3,lenient,4,4,0,16,16,0,Male,Black,NA,32,"120,000 - 199,999",College degree or above,Yes,Professional services,NA,Yes,Yes for both targets.,NA,NA,NA,NA,Yes,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,57.268,NA,NA,52.733,NA,lab,NA,NA,1,3.2,0,0
2025-04-27T13:06:01Z,2,strict,4,4,1,21,19,2,Female,White,NA,18,"120,000 - 199,999",Below high school diploma,No,Student,NA,No,NA,45,4,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.751,NA,50.698,NA,NA,lab,NA,NA,0.9047619047619048,3.8,9.523809523809524,9.523809523809524
2025-04-27T19:43:59Z,3,strict,4,4,0,20,20,0,Female,Black,NA,23,"25,000 - 49,999",College degree or above,Yes,Unemployed,NA,Yes,Yes for both targets.,30,0,NA,NA,Yes,20,25,30,15,300,250,300,90,100,200,150,200,100,100,40.008,NA,NA,46.246,NA,lab,NA,NA,1,4,0,0
2025-04-28T01:26:01Z,3,strict,10,7,10,21,20,1,Female,Asian,NA,25,"50,000 - 74,999",College degree or above,Yes,Professional services,NA,No,Yes for both targets.,22,1,NA,NA,Yes,100,200,200,200,200,200,200,20,20,30,30,30,30,35,2.471,NA,NA,21.189,NA,lab,NA,NA,0.9523809523809523,4,4.761904761904762,4.761904761904762
2025-04-28T08:46:49Z,4,lenient,3,3,0,19,19,0,Female,Black,NA,27,"0 - 24,999",College degree or above,No,Professional services,NA,Yes,Yes for both targets.,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,10,10,10,10,100,100,1000,106.053,NA,NA,NA,50.561,lab,NA,NA,1,3.8,0,0
2025-04-28T16:34:27Z,1,strict,4,3,1,18,18,1,Female,White,NA,60,"120,000 - 199,999",College degree or above,No,Professional services,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,8.388,8.063,NA,NA,NA,lab,NA,NA,1,3.6,5.555555555555555,5.555555555555555
2025-04-28T19:11:11Z,1,strict,6,6,0,31,31,1,Male,Hispanic,NA,33,"50,000 - 74,999",College degree or above,No,Other,Non profit,Yes,NA,25,1,NA,NA,NA,10,15,50,40,35,30,25,2,3,5,5,5,10,20,14.779,1.313,NA,NA,NA,lab,NA,Other,1,6.2,3.225806451612903,3.225806451612903
2025-04-28T23:13:57Z,2,lenient,4,4,0,25,25,0,Male,Asian,NA,NA,"75,000 - 119,999",High school diploma,No,High-tech mfg or eng,NA,Yes,Yes but only for accuracy target,45,0,Too difficult to achieve target(s),NA,Yes,50,75,100,125,150,175,200,80,110,150,190,220,260,300,14.299,NA,36.278,NA,NA,lab,NA,NA,1,5,0,0
2025-04-29T02:59:17Z,3,strict,3,3,0,11,8,3,Female,Hispanic,NA,26,"25,000 - 49,999",College degree or above,No,Professional services,Healthcare,Yes,Yes but only for accuracy target,45,4.5,Other,N/A,Yes,25,5,30,33,38,5,45,18,15,20,45,45,30,38,96.653,NA,NA,120.884,NA,lab,NA,Professional services,0.7272727272727273,1.6,27.27272727272727,27.27272727272727
2025-04-29T13:59:53Z,1,strict,2,2,0,13,13,0,Female,Asian,NA,26,"0 - 24,999",College degree or above,No,Professional services,NA,No,NA,15,2,NA,NA,NA,0,3,1,2,2,5,4,8,6,89,7,8,25,9,156.315,8.912,NA,NA,NA,lab,NA,NA,1,2.6,0,0
2025-04-29T14:26:34Z,4,lenient,4,4,0,19,19,0,Male,Hispanic,NA,21,"25,000 - 49,999",College degree or above,No,Student,NA,No,Yes for both targets.,19,NA,NA,NA,NA,0,100,200,400,400,600,800,0,200,400,600,800,900,1000,56.226,NA,NA,NA,50.405,lab,NA,NA,1,3.8,0,0
2025-04-29T15:33:36Z,4,lenient,4,4,0,26,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.972,NA,NA,NA,3.37,lab,NA,NA,1,5.2,3.8461538461538463,0.9615384615384616
2025-04-29T20:14:01Z,3,strict,2,2,0,15,15,0,Female,Black,NA,29,"50,000 - 74,999",High school diploma,Yes,Academia,education,Yes,Yes for both targets.,15,0,NA,NA,Yes,50,75,40,50,50,75,50,50,60,50,60,50,50,50,15.954,NA,NA,14.535,NA,lab,NA,Academia,1,3,0,0
2025-04-30T12:33:34Z,1,strict,5,5,0,27,27,0,Male,Asian,NA,22,"25,000 - 49,999",College degree or above,No,Student,NA,Yes,NA,35,3,NA,NA,NA,35,50,50,100,100,200,200,5,10,20,25,30,20,40,17.822,17.196,NA,NA,NA,lab,NA,NA,1,5.4,0,0
2025-05-01T11:28:11Z,2,strict,3,3,0,20,20,0,Female,White,NA,36,"50,000 - 74,999",High school diploma,No,Clerical,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,250,500,1000,1000,1000,1000,1000,500,1000,1000,1000,1000,1000,500,24.316,NA,42.089,NA,NA,lab,NA,NA,1,4,0,0
2025-05-01T14:18:33Z,2,lenient,5,5,1,25,25,0,Female,White,NA,30,"120,000 - 199,999",College degree or above,No,Professional services,NA,Yes,Yes for both targets.,100,0,NA,NA,Yes,50,50,60,70,75,80,100,25,50,50,60,60,65,70,20.855,NA,107.226,NA,NA,lab,NA,NA,1,5,0,0
2025-04-24T15:27:04Z,1,strict,5,5,0,21,21,1,Male,White,NA,19,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,NA,NA,1,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,37.816,13.338,NA,NA,NA,micro,NA,NA,1,4.2,4.761904761904762,4.761904761904762
2025-04-24T15:27:39Z,2,lenient,4,4,0,22,16,14,Female,Asian,NA,20,"0 - 24,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.218,NA,8.351,NA,NA,micro,NA,NA,0.7272727272727273,3.2,63.63636363636363,15.909090909090908
2025-04-24T15:27:40Z,4,lenient,4,4,0,17,17,0,Male,White,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,20,0,NA,NA,NA,0,0,50,50,50,50,50,0,20,0,20,20,50,20,11.56,NA,NA,NA,6.791,micro,NA,NA,1,3.4,0,0
2025-04-24T15:27:46Z,1,strict,6,6,0,26,26,1,Male,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.907,8.143,NA,NA,NA,micro,NA,NA,1,5.2,3.8461538461538463,3.8461538461538463
2025-04-24T15:27:47Z,3,strict,6,6,0,25,24,1,Male,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.113,NA,NA,9.02,NA,micro,NA,NA,0.96,4.8,4,4
2025-04-24T15:27:53Z,4,lenient,6,6,0,31,31,0,Female,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,NA,10,20,60,50,70,75,100,10,40,30,30,20,30,50,23.144,NA,NA,NA,19.137,micro,NA,NA,1,6.2,0,0
2025-04-24T15:28:50Z,1,strict,5,5,0,26,26,1,Male,Asian,NA,21,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,NA,NA,0,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,10,10,10,10,10,10,10,17.017,25.27,NA,NA,NA,micro,NA,NA,1,5.2,3.8461538461538463,3.8461538461538463
2025-04-24T15:28:59Z,4,strict,6,6,0,27,27,0,Male,White,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,NA,0,0,1000,500,1000,1000,1000,0,500,100,1000,600,800,1000,28.342,NA,NA,NA,12.994,micro,NA,NA,1,5.4,0,0
2025-04-24T15:29:10Z,3,strict,3,3,0,21,21,1,Male,Hispanic,NA,19,"25,000 - 49,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,25,0,NA,NA,Yes,25,30,40,55,70,85,100,20,50,60,75,80,100,150,30.038,NA,NA,52.867,NA,micro,NA,NA,1,4.2,4.761904761904762,4.761904761904762
2025-04-24T15:29:16Z,2,lenient,4,4,0,28,28,1,Male,Asian,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,20,0.5,Other,Making a mistake would not save me much time.,Yes,100,500,250,750,200,1000,1000,0,0,500,250,750,1000,1000,12.456,NA,22.938,NA,NA,micro,NA,NA,1,5.6,3.571428571428571,0.8928571428571428
2025-04-24T15:29:17Z,4,lenient,3,1,2,21,21,1,Male,Asian,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,10,2,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6.382,NA,NA,NA,16.553,micro,NA,NA,1,4.2,4.761904761904762,1.1904761904761905
2025-04-24T15:29:31Z,4,strict,4,4,0,18,17,1,Female,Black,NA,19,"25,000 - 49,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,20,1,NA,NA,NA,10,10,50,10,10,10,50,10,10,10,30,40,15,50,17.547,NA,NA,NA,25.507,micro,NA,NA,0.9444444444444444,3.4,5.555555555555555,5.555555555555555
2025-04-24T15:29:41Z,4,lenient,5,5,1,28,28,1,Male,White,NA,19,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,NA,250,375,500,625,750,875,1000,300,400,500,600,700,800,1000,34.684,NA,NA,NA,43.421,micro,NA,NA,1,5.6,3.571428571428571,0.8928571428571428
2025-04-24T15:29:59Z,1,strict,5,5,2,24,24,0,Female,Asian,NA,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,NA,NA,NA,NA,NA,NA,0,0,5,8,80,100,150,10,10,30,15,32,50,17,40.373,5.415,NA,NA,NA,micro,NA,NA,1,4.8,0,0
2025-04-24T15:30:02Z,2,strict,5,5,1,25,25,3,Female,Asian,NA,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,30,5,NA,NA,Yes,1,8,5,10,10,20,10,5,5,10,10,10,10,30,20.082,NA,10.586,NA,NA,micro,NA,NA,1,5,12,12
2025-04-24T15:30:05Z,1,strict,4,4,0,22,21,14,Female,Hispanic,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,15,3,NA,NA,NA,500,400,600,700,800,900,1000,100,300,400,200,500,600,700,29.296,14.245,NA,NA,NA,micro,NA,NA,0.9545454545454546,4.2,63.63636363636363,63.63636363636363
2025-04-24T15:30:16Z,3,strict,5,5,0,25,25,0,Female,Black,NA,20,"50,000 - 74,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,NA,0,NA,NA,No,300,500,600,800,1000,900,1000,200,600,700,1000,1000,1000,1000,21.12,NA,NA,76.384,NA,micro,NA,NA,1,5,0,0
2025-04-24T15:30:25Z,2,lenient,5,5,1,26,26,2,Male,Mixed,Mixed White and African American,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,45,0,NA,NA,Yes,50,750,750,1000,1000,1000,1000,100,500,500,750,1000,750,1000,21.933,NA,28.74,NA,NA,micro,Mixed,NA,1,5.2,7.6923076923076925,1.9230769230769231
2025-04-24T15:30:35Z,1,strict,4,4,0,24,24,0,Male,White,NA,20,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,NA,NA,0,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,500,750,1000,1000,1000,1000,1000,12.994,5.219,NA,NA,NA,micro,NA,NA,1,4.8,0,0
2025-04-24T15:31:13Z,3,strict,5,5,0,30,30,0,Male,Asian,NA,19,NA,College degree or above,Yes,Student,NA,No,Yes for both targets.,40,0,NA,NA,No,0,0,0,0,0,1000,1000,0,0,0,0,0,1000,0,11.822,NA,NA,19.301,NA,micro,NA,NA,1,6,0,0
2025-04-24T15:31:28Z,2,strict,5,5,1,29,29,1,Male,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,35,0.5,Other,NA,Yes,40,50,60,65,65,70,75,20,60,40,50,50,60,70,15.205,NA,12.752,NA,NA,micro,NA,NA,1,5.8,3.4482758620689653,3.4482758620689653
2025-04-24T15:31:31Z,2,lenient,4,4,0,20,20,0,Female,White,NA,19,"0 - 24,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,30,0,Did not care about target(s),NA,No,0,200,600,700,900,1000,1000,0,200,400,500,600,700,1000,14.115,NA,34.451,NA,NA,micro,NA,NA,1,4,0,0
2025-04-24T15:31:56Z,3,strict,4,4,1,24,24,4,Female,Asian,NA,19,"50,000 - 74,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,45,5,Did not care about target(s),NA,No,300,500,700,800,900,950,1000,100,250,400,500,600,900,1000,29.21,NA,NA,27.312,NA,micro,NA,NA,1,4.8,16.666666666666664,16.666666666666664
2025-04-24T15:31:59Z,1,strict,4,4,0,18,18,0,Female,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,15,0,NA,NA,NA,2,15,20,50,55,55,60,0,15,30,30,50,50,60,16.269,2.28,NA,NA,NA,micro,NA,NA,1,3.6,0,0
2025-04-24T15:32:08Z,4,lenient,5,5,0,20,19,14,Female,Asian,NA,20,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,NA,26,203,9,1,7,8,30,6,4,8,7,5,3,1,4.568,NA,NA,NA,8.47,micro,NA,NA,0.95,3.8,70,17.5
