recordeddate,treatment,criterion,demo_sets_attempted,demo_sets_completed,demo_mistakes,sets_attempted,sets_completed,mistakes,gender,race,race_other,age,income,edu,econ,occupation,occupation_other,mouse,targets_achieve_attempt,sets_completed_goal,mistakes_goal,targets_ignore_reason,targets_ignore_reason_other,targets_explanation_help,fix_5,fix_7.5,fix_10,fix_12.5,fix_15,fix_17.5,fix_20,random_5,random_7.5,random_10,random_12.5,random_15,random_17.5,random_20,common_instructions_time,treatment1_instructions_time,treatment2_instructions_time,treatment3_instructions_time,treatment4_instructions_time,sample,race_other_grouped,occupation_other_grouped,completion_prop,completion_rate,mistake_rate,recorded_mistake_rate
2025-04-28T17:33:18Z,4,lenient,3,3,0,27,27,0,Male,Mixed,Mixed (Black & White),NA,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,NA,0,0,0,0,0,0,500,0,0,0,0,0,0,500,4.157,NA,NA,NA,4.219,micro,Mixed,NA,1,5.4,0,0
2025-04-28T18:35:54Z,4,lenient,5,5,0,27,27,4,Male,Asian,NA,19,NA,College degree or above,Yes,Student,NA,No,Yes for both targets.,45,4,NA,NA,NA,200,500,600,800,1000,1000,1000,10,10,50,34,30,50,100,348.196,NA,NA,NA,47.543,micro,NA,NA,1,5.4,14.814814814814813,3.7037037037037033
2025-04-28T19:09:35Z,2,strict,5,5,0,27,27,1,Male,Asian,NA,21,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,NA,79.739,NA,NA,micro,NA,NA,1,5.4,3.7037037037037033,3.7037037037037033
2025-04-28T20:31:04Z,2,lenient,3,3,0,19,19,0,Male,Asian,NA,23,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,30,0,NA,no time,Yes,10,10,20,10,20,20,30,10,15,10,20,20,25,20,6.542,NA,42.182,NA,NA,micro,NA,NA,1,3.8,0,0
2025-04-28T21:12:31Z,3,strict,3,3,0,21,19,3,Male,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,15,3,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.195,NA,NA,5.939,NA,micro,NA,NA,0.9047619047619048,3.8,14.285714285714285,14.285714285714285
2025-04-28T22:19:19Z,1,strict,5,5,0,6,6,0,Male,Mixed,Mixed,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,Yes,NA,7,0,NA,NA,NA,200,500,400,800,1000,1000,1000,900,1000,1000,1000,1000,1000,1000,16.382,10.223,NA,NA,NA,micro,Mixed,NA,1,1.2,0,0
2025-04-29T11:07:58Z,2,lenient,5,5,1,34,34,0,Male,Black,NA,21,NA,College degree or above,Yes,Student,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,100,150,200,250,300,350,400,100,150,200,250,300,350,400,40.125,NA,115.004,NA,NA,micro,NA,NA,1,6.8,0,0
2025-04-29T12:12:28Z,4,lenient,4,4,0,23,23,1,Male,Black,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.682,NA,NA,NA,29.632,micro,NA,NA,1,4.6,4.3478260869565215,1.0869565217391304
2025-04-29T12:12:43Z,4,lenient,3,3,0,23,23,1,Female,Hispanic,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,21,1,Too difficult to understand/ recall target(s),NA,NA,20,20,17,20,20,20,25,15,20,20,30,30,15,30,4.208,NA,NA,NA,12.015,micro,NA,NA,1,4.6,4.3478260869565215,1.0869565217391304
2025-04-29T12:14:06Z,1,strict,3,3,0,23,23,0,Female,White,NA,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,NA,20,0,NA,NA,NA,50,100,100,100,300,400,500,100,100,125,100,200,400,500,8.345,1.164,NA,NA,NA,micro,NA,NA,1,4.6,0,0
2025-04-29T12:14:08Z,1,strict,13,0,13,25,24,25,Female,White,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,10,0,NA,NA,NA,300,460,450,500,669,760,800,457,250,567,600,477,1000,1000,2.658,0.518,NA,NA,NA,micro,NA,NA,0.96,4.8,100,100
2025-04-29T12:15:19Z,4,lenient,5,5,0,24,24,0,Male,Asian,NA,NA,NA,College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.437,NA,NA,NA,51.476,micro,NA,NA,1,4.8,0,0
2025-04-29T12:15:45Z,4,lenient,5,5,1,22,22,2,Female,White,NA,19,NA,College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,30,4,Too difficult to achieve target(s),NA,NA,100,100,250,500,500,500,500,100,100,500,500,500,500,500,42.657,NA,NA,NA,36.33,micro,NA,NA,1,4.4,9.090909090909092,2.272727272727273
2025-04-29T12:16:41Z,1,strict,6,6,0,28,28,3,Male,Asian,NA,20,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.412,6.101,NA,NA,NA,micro,NA,NA,1,5.6,10.714285714285714,10.714285714285714
2025-04-29T12:27:41Z,1,strict,5,5,2,29,29,2,Male,Asian,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,30,2,NA,NA,NA,200,400,500,700,800,900,1000,400,500,600,700,750,800,1000,4.858,1.642,NA,NA,NA,micro,NA,NA,1,5.8,6.896551724137931,6.896551724137931
2025-04-29T13:55:04Z,3,strict,3,3,0,16,16,1,Female,White,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,NA,NA,Too difficult to achieve target(s),NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.218,NA,NA,42.378,NA,micro,NA,NA,1,3.2,6.25,6.25
2025-04-29T14:11:34Z,3,strict,2,2,0,15,15,1,Male,White,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,Yes,1000,1000,1000,1000,1000,1000,1000,80,90,80,90,60,60,70,15.828,NA,NA,2.813,NA,micro,NA,NA,1,3,6.666666666666667,6.666666666666667
2025-04-29T15:17:35Z,2,strict,5,5,0,26,26,0,Male,Asian,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.878,NA,7.764,NA,NA,micro,NA,NA,1,5.2,0,0
2025-04-29T15:25:31Z,1,strict,4,4,0,19,19,0,NA,NA,NA,NA,NA,College degree or above,Yes,Student,NA,Yes,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.218,11.672,NA,NA,NA,micro,NA,NA,1,3.8,0,0
2025-04-29T16:38:19Z,3,strict,5,5,1,25,25,3,Female,White,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.948,NA,NA,12.684,NA,micro,NA,NA,1,5,12,12
2025-04-29T16:54:05Z,2,lenient,4,4,0,18,18,1,Female,Black,NA,19,"25,000 - 49,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,0,Other,NA,No,2,1,5,3,5,7,7,NA,NA,NA,NA,NA,NA,NA,41.668,NA,41.091,NA,NA,micro,NA,NA,1,3.6,5.555555555555555,1.3888888888888888
2025-04-29T17:50:29Z,2,strict,8,8,1,41,41,2,Male,Asian,NA,22,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,1000,1000,1000,1000,1000,1000,1000,500,500,600,650,1000,1000,1000,33.836,NA,20.731,NA,NA,micro,NA,NA,1,8.2,4.878048780487805,4.878048780487805
2025-04-29T19:59:33Z,1,strict,7,7,0,34,34,0,Male,Hispanic,NA,20,"75,000 - 119,999",College degree or above,Yes,Student,NA,Yes,NA,20,0,NA,NA,NA,500,1000,1000,1000,1000,1000,1000,500,300,500,500,450,1000,1000,17.749,9.255,NA,NA,NA,micro,NA,NA,1,6.8,0,0
2025-04-30T14:23:59Z,2,strict,3,3,1,22,22,1,Female,White,NA,21,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,Too difficult to understand/ recall target(s),NA,No,20,20,20,20,20,20,20,20,20,20,20,20,20,20,6.477,NA,69.254,NA,NA,micro,NA,NA,1,4.4,4.545454545454546,4.545454545454546
2025-04-30T16:42:43Z,2,strict,6,6,3,34,34,6,Female,Asian,NA,19,"50,000 - 74,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,40,10,NA,NA,No,45,45,45,45,45,45,45,45,45,45,45,45,45,45,526.053,NA,72.37,NA,NA,micro,NA,NA,1,6.8,17.647058823529413,17.647058823529413
2025-04-30T21:23:58Z,1,strict,5,5,0,26,26,0,Male,White,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,20,1.5,NA,NA,NA,0,0,0,0,100,100,100,0,0,0,0,0,0,0,23.352,3.596,NA,NA,NA,micro,NA,NA,1,5.2,0,0
2025-05-01T13:56:31Z,4,strict,4,4,0,18,18,0,NA,NA,NA,NA,NA,College degree or above,Yes,Student,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.812,NA,NA,NA,25.538,micro,NA,NA,1,3.6,0,0
2025-05-01T20:27:08Z,3,strict,4,4,1,22,22,2,Male,Hispanic,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,No,0,NA,0,1000,1000,1000,1000,0,0,0,0,1000,1000,1000,32.503,NA,NA,56.184,NA,micro,NA,NA,1,4.4,9.090909090909092,9.090909090909092
2025-05-03T21:58:57Z,1,strict,4,4,0,21,21,0,Male,Asian,NA,NA,NA,College degree or above,Yes,Student,NA,No,NA,NA,0,NA,NA,NA,50,70,80,800,700,900,950,600,200,100,700,400,500,900,72.527,4.688,NA,NA,NA,micro,NA,NA,1,4.2,0,0
2025-05-04T18:23:02Z,4,strict,5,5,0,30,30,1,Female,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,45,1,NA,NA,NA,30,70,50,50,80,100,50,50,50,100,100,60,50,100,7.581,NA,NA,NA,10.317,micro,NA,NA,1,6,3.3333333333333335,3.3333333333333335
2025-05-04T18:37:44Z,3,strict,5,5,0,22,22,1,Female,White,NA,20,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,45,1,NA,NA,Yes,5,50,50,50,100,100,200,50,50,100,100,50,100,50,18.474,NA,NA,57.268,NA,micro,NA,NA,1,4.4,4.545454545454546,4.545454545454546
2025-05-05T18:05:48Z,3,strict,4,4,0,28,28,4,Male,Asian,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,NA,Yes for both targets.,NA,4,NA,NA,Yes,100,200,300,500,700,800,10000,10,30,40,500,200,800,1000,51.633,NA,NA,16.548,NA,micro,NA,NA,1,5.6,14.285714285714285,14.285714285714285
2025-05-06T14:33:47Z,2,lenient,5,4,1,27,27,0,NA,NA,NA,NA,NA,College degree or above,Yes,Student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.947,NA,40.747,NA,NA,micro,NA,NA,1,5.4,0,0
2025-05-06T14:34:06Z,3,strict,6,6,6,26,26,7,Male,Mixed,Mixed,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,40,10,Too difficult to achieve target(s),NA,No,100,200,300,400,450,800,1000,100,100,200,300,400,1000,1000,21.199,NA,NA,36.371,NA,micro,Mixed,NA,1,5.2,26.923076923076923,26.923076923076923
2025-05-06T14:34:42Z,4,lenient,5,5,1,22,22,2,Male,White,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,45,4,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,110.278,NA,NA,NA,35.048,micro,NA,NA,1,4.4,9.090909090909092,2.272727272727273
2025-05-06T14:34:58Z,4,lenient,4,4,1,21,21,0,Female,White,NA,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,9,1,Too difficult to achieve target(s),NA,NA,0,0,20,10,10,20,20,0,0,0,0,0,NA,NA,6.984,NA,NA,NA,37.339,micro,NA,NA,1,4.2,0,0
2025-05-06T14:36:23Z,4,lenient,6,6,0,25,24,2,Male,White,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.225,NA,NA,NA,9.923,micro,NA,NA,0.96,4.8,8,2
2025-05-06T14:39:14Z,2,lenient,5,5,2,28,28,2,Female,White,NA,19,NA,College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,NA,NA,Yes,5,8,10,10,10,10,15,NA,NA,NA,NA,NA,NA,NA,68.389,NA,63.524,NA,NA,micro,NA,NA,1,5.6,7.142857142857142,1.7857142857142856
2025-05-06T15:18:36Z,1,strict,3,3,0,15,15,1,Male,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.147,9.554,NA,NA,NA,micro,NA,NA,1,3,6.666666666666667,6.666666666666667
2025-05-06T15:25:45Z,1,strict,5,5,1,24,24,0,Male,Asian,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,20,0,NA,NA,NA,10,10,10,10,10,10,20,10,10,10,50,50,50,50,28.615,3.296,NA,NA,NA,micro,NA,NA,1,4.8,0,0
2025-05-06T15:27:08Z,3,strict,8,4,7,20,20,1,Male,NA,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,1,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,200,400,1000,300,500,600,1000,4.287,NA,NA,12.55,NA,micro,NA,NA,1,4,5,5
2025-05-06T15:50:49Z,2,lenient,4,4,0,18,18,0,Female,Black,NA,21,"25,000 - 49,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,NA,NA,NA,NA,No,0,0,0,0,0,0,0,1,1,1,1,1,11,1,18.329,NA,42.003,NA,NA,micro,NA,NA,1,3.6,0,0
2025-05-06T16:00:55Z,1,strict,4,4,0,20,20,0,NA,NA,NA,NA,NA,College degree or above,Yes,Student,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.157,1.726,NA,NA,NA,micro,NA,NA,1,4,0,0
2025-05-06T16:32:21Z,2,lenient,5,5,0,34,30,4,Male,White,NA,21,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,50,4,NA,NA,Yes,0,1000,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,28.624,NA,36.364,NA,NA,micro,NA,NA,0.8823529411764706,6,11.76470588235294,2.941176470588235
2025-05-06T16:32:25Z,2,lenient,3,3,1,20,20,0,Male,Hispanic,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,20,0,NA,NA,No,1000,400,600,500,900,700,800,1000,1000,1000,1000,1000,1000,1000,13.449,NA,34.251,NA,NA,micro,NA,NA,1,4,0,0
2025-05-06T17:17:45Z,1,strict,6,6,0,27,27,0,Male,Asian,NA,20,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,NA,25,0,NA,NA,NA,40,50,50,100,1000,200,200,NA,NA,NA,NA,NA,NA,NA,16.351,6.743,NA,NA,NA,micro,NA,NA,1,5.4,0,0
2025-05-06T18:13:55Z,3,strict,5,5,2,29,29,2,Female,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.174,NA,NA,78.148,NA,micro,NA,NA,1,5.8,6.896551724137931,6.896551724137931
2025-05-06T19:18:40Z,3,lenient,2,2,1,27,27,2,Male,Asian,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,Yes,No for both targets,45,4,Too difficult to achieve target(s),NA,Yes,200,400,300,500,500,700,600,400,600,400,300,500,800,600,2.248,NA,NA,76.455,NA,micro,NA,NA,1,5.4,7.4074074074074066,1.8518518518518516
2025-05-06T20:44:44Z,3,lenient,6,6,6,25,25,7,Male,White,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,25,7,NA,NA,No,0,0,0,1000,1000,1000,1000,0,0,0,0,0,0,0,29.671,NA,NA,34.685,NA,micro,NA,NA,1,5,28.000000000000004,7.000000000000001
2025-05-06T21:20:40Z,1,strict,6,6,0,31,31,1,Male,White,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,500,1000,1000,1000,1000,1000,1000,23.144,7.165,NA,NA,NA,micro,NA,NA,1,6.2,3.225806451612903,3.225806451612903
2025-05-06T21:47:21Z,4,strict,3,3,0,21,21,0,Male,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,NA,NA,NA,NA,NA,500,NA,NA,0,0,0,0,0,0,1000,5.751,NA,NA,NA,10.497,micro,NA,NA,1,4.2,0,0
2025-05-06T21:49:50Z,3,strict,6,6,1,26,26,0,Male,Black,NA,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,NA,NA,NA,NA,Yes,2,5,13,15,20,25,30,10,40,30,25,30,50,40,2.191,NA,NA,48.422,NA,micro,NA,NA,1,5.2,0,0
2025-05-06T23:15:38Z,2,lenient,6,6,0,32,32,0,Male,Hispanic,NA,19,"50,000 - 74,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,45,0,NA,NA,Yes,1000,1000,1000,1000,1000,1000,1000,500,500,1000,1000,1000,1000,1000,281.75,NA,51.206,NA,NA,micro,NA,NA,1,6.4,0,0
2025-05-06T23:39:23Z,4,lenient,6,6,0,30,30,0,Male,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,30,0,NA,NA,NA,0,1000,1000,1000,10000,1000,1000,0,0,1000,0,1000,1000,1000,3.211,NA,NA,NA,3.256,micro,NA,NA,1,6,0,0
2025-05-06T23:59:55Z,2,strict,5,5,0,26,26,0,Male,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,NA,NA,NA,NA,No,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,5.694,NA,15.114,NA,NA,micro,NA,NA,1,5.2,0,0
2025-05-07T00:28:09Z,3,lenient,3,3,0,23,23,1,Male,Asian,NA,20,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,No,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10.748,NA,NA,76.294,NA,micro,NA,NA,1,4.6,4.3478260869565215,1.0869565217391304
2025-05-07T02:50:03Z,1,strict,6,6,0,32,32,1,Female,White,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,Yes,NA,25,0,NA,NA,NA,10,15,20,17,25,40,30,15,20,25,30,40,45,50,11.807,5.275,NA,NA,NA,micro,NA,NA,1,6.4,3.125,3.125
2025-05-07T03:03:48Z,3,strict,5,5,0,26,25,3,Male,Mixed,mixed,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,0,Other,focused on the one that would break sooner,Yes,0,0,0,0,250,500,750,0,0,0,250,240,500,750,2.522,NA,NA,18.112,NA,micro,Mixed,NA,0.9615384615384616,5,11.538461538461538,11.538461538461538
2025-05-07T03:04:53Z,1,strict,5,5,0,31,31,1,Male,Asian,NA,23,"0 - 24,999",College degree or above,Yes,Student,NA,No,NA,NA,0,NA,NA,NA,0,0,0,400,100,600,1000,100,500,600,800,700,900,1000,15.951,1.03,NA,NA,NA,micro,NA,NA,1,6.2,3.225806451612903,3.225806451612903
2025-05-07T03:46:02Z,2,lenient,7,6,4,36,25,16,Female,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,20,16,NA,NA,Yes,2,70,70,70,70,100,150,20,20,40,100,120,150,150,3.246,NA,4.776,NA,NA,micro,NA,NA,0.6944444444444444,5,44.44444444444444,11.11111111111111
2025-05-07T04:51:35Z,2,strict,4,4,0,19,19,0,Female,White,NA,19,NA,College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,No,50,5,100,100,110,110,200,5,10,15,15,20,50,20,56.17,NA,76.004,NA,NA,micro,NA,NA,1,3.8,0,0
2025-05-07T15:14:39Z,4,lenient,5,5,1,30,30,3,Female,Asian,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,30,5,Too difficult to understand/ recall target(s),NA,NA,100,200,300,400,600,800,1000,50,70,NA,100,300,400,700,3.759,NA,NA,NA,32.873,micro,NA,NA,1,6,10,2.5
2025-05-07T17:09:45Z,4,lenient,5,5,0,28,28,2,NA,NA,NA,NA,NA,College degree or above,Yes,Student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.252,NA,NA,NA,11.009,micro,NA,NA,1,5.6,7.142857142857142,1.7857142857142856
2025-05-07T17:21:13Z,2,lenient,5,5,3,28,28,11,Male,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,35,15,Too difficult to achieve target(s),NA,Yes,200,250,300,350,400,450,500,600,500,400,550,450,350,300,29.857,NA,86.043,NA,NA,micro,NA,NA,1,5.6,39.285714285714285,9.821428571428571
2025-05-07T17:50:16Z,1,strict,4,4,0,22,22,0,Female,Hispanic,NA,20,"50,000 - 74,999",College degree or above,Yes,Student,NA,No,NA,20,0,NA,NA,NA,1000,1000,800,800,600,1000,600,10,10,500,500,500,500,800,47.41,9.32,NA,NA,NA,micro,NA,NA,1,4.4,0,0
2025-05-07T18:34:40Z,4,lenient,4,4,0,30,30,0,Male,Hispanic,NA,NA,NA,College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,45,0,Too difficult to achieve target(s),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.893,NA,NA,NA,40.42,micro,NA,NA,1,6,0,0
2025-05-07T19:10:42Z,3,strict,5,5,0,22,22,1,Female,Mixed,Asian & white,20,"75,000 - 119,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,30,2,NA,NA,Yes,30,20,50,30,30,80,100,20,20,25,30,35,40,25,9.339,NA,NA,881.47,NA,micro,Mixed,NA,1,4.4,4.545454545454546,4.545454545454546
2025-05-07T19:29:35Z,4,lenient,5,5,4,19,19,0,Male,White,NA,21,"200,000 and over",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,11.317,NA,NA,NA,19.563,micro,NA,NA,1,3.8,0,0
2025-05-07T20:14:12Z,4,lenient,6,6,2,29,29,1,Female,Asian,NA,20,NA,College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.969,NA,NA,NA,29.516,micro,NA,NA,1,5.8,3.4482758620689653,0.8620689655172413
2025-05-07T23:03:26Z,1,strict,5,5,0,24,24,0,Male,Black,NA,23,"50,000 - 74,999",College degree or above,Yes,Student,NA,No,NA,NA,0,NA,NA,NA,50,100,125,150,200,176,500,5,10,150,50,150,200,300,14.017,1.668,NA,NA,NA,micro,NA,NA,1,4.8,0,0
2025-05-08T01:49:14Z,4,lenient,5,4,1,27,27,1,Female,Asian,NA,20,"75,000 - 119,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,45,3,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,10,12,15,20,25,20,30,1721.457,NA,NA,NA,18.227,micro,NA,NA,1,5.4,3.7037037037037033,0.9259259259259258
2025-05-08T15:53:32Z,3,strict,4,4,0,26,26,0,Male,Hispanic,NA,22,"25,000 - 49,999",College degree or above,Yes,Student,NA,No,Yes for both targets.,NA,0,NA,NA,Yes,500,500,1000,1000,500,1000,1000,500,1000,1000,400,1000,1000,1000,20.984,NA,NA,11.077,NA,micro,NA,NA,1,5.2,0,0
2025-05-09T01:35:25Z,4,lenient,2,2,2,31,31,0,Male,Hispanic,NA,19,"120,000 - 199,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,25.898,NA,NA,NA,47.542,micro,NA,NA,1,6.2,0,0
2025-05-10T00:13:24Z,1,strict,4,4,0,27,27,0,Male,Hispanic,NA,19,"200,000 and over",College degree or above,Yes,Student,NA,No,NA,NA,0,NA,NA,NA,2,3,4,5,6,7,8,1,3,4,5,6,7,8,25.317,7.151,NA,NA,NA,micro,NA,NA,1,5.4,0,0
2025-05-12T01:20:30Z,4,lenient,4,4,0,28,28,0,Female,Black,NA,21,"120,000 - 199,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,NA,0,NA,NA,NA,10,40,50,40,46,48,50,10,12,10,40,50,47,45,40.913,NA,NA,NA,27.166,micro,NA,NA,1,5.6,0,0
